Order,Latitude,Longitude,Elevation,Date Created,Distance from Start,Distance from Last,Bearing,Speed
824,33.7814752,-84.3882368,295.00,11/28/2012 10:51:24 AM,39.300,0.015,263.00,10.72
825,33.7815616,-84.3879936,301.00,11/28/2012 10:51:28 AM,39.325,0.026,245.00,21.14
826,33.7814784,-84.3879936,321.00,11/28/2012 10:51:32 AM,39.342,0.016,97.00,10.72
827,33.7815936,-84.3879680,299.00,11/28/2012 10:51:36 AM,39.359,0.018,220.00,29.96
828,33.7818304,-84.3878720,292.00,11/28/2012 10:51:40 AM,39.389,0.029,177.00,41.02
829,33.7822112,-84.3879040,297.00,11/28/2012 10:51:44 AM,39.431,0.043,184.00,34.63
830,33.7824448,-84.3879040,302.00,11/28/2012 10:51:48 AM,39.457,0.026,180.00,24.32
831,33.7828800,-84.3877952,294.00,11/28/2012 10:51:52 AM,39.507,0.05,188.00,45.26
832,33.7834336,-84.3877696,287.00,11/28/2012 10:51:56 AM,39.569,0.063,184.00,60.32
833,33.7838368,-84.3877504,287.00,11/28/2012 10:52:00 AM,39.614,0.044,187.00,36.09
834,33.7847840,-84.3877696,284.00,11/28/2012 10:52:10 AM,39.719,0.106,180.00,46.08
835,33.7851840,-84.3877696,285.00,11/28/2012 10:52:14 AM,39.764,0.044,180.00,43.52
836,33.7855456,-84.3877696,285.00,11/28/2012 10:52:18 AM,39.804,0.039,180.00,33.28
837,33.7857824,-84.3877568,281.00,11/28/2012 10:52:22 AM,39.830,0.026,187.00,18.05
838,33.7859296,-84.3877440,278.00,11/28/2012 10:52:26 AM,39.847,0.016,180.00,11.52
839,33.7860064,-84.3877440,278.00,11/28/2012 10:52:30 AM,39.856,0.01,132.00,5.73
840,33.7861376,-84.3877888,284.00,11/28/2012 10:52:34 AM,39.871,0.015,172.00,15.51
841,33.7862208,-84.3878336,287.00,11/28/2012 10:52:38 AM,39.882,0.011,140.00,9.99
842,33.7862880,-84.3877696,286.00,11/28/2012 10:52:57 AM,39.895,0.014,233.00,3.82
843,33.7864960,-84.3877440,285.00,11/28/2012 10:53:01 AM,39.919,0.022,185.00,23.14
844,33.7868704,-84.3876928,284.00,11/28/2012 10:53:05 AM,39.960,0.042,187.00,36.09
845,33.7871936,-84.3877248,283.00,11/28/2012 10:53:09 AM,39.998,0.038,174.00,20.59
846,33.7874304,-84.3877632,283.00,11/28/2012 10:53:13 AM,40.025,0.027,174.00,20.59
847,33.7875968,-84.3877696,282.00,11/28/2012 10:53:17 AM,40.043,0.02,180.00,16.64
848,33.7877344,-84.3878016,284.00,11/28/2012 10:53:32 AM,40.059,0.015,180.00,1.28
849,33.7878176,-84.3877888,283.00,11/28/2012 10:53:36 AM,40.068,0.011,180.00,12.80
850,33.7881696,-84.3877824,283.00,11/28/2012 10:53:40 AM,40.108,0.04,170.00,50.64
851,33.7885504,-84.3877888,283.00,11/28/2012 10:53:44 AM,40.150,0.042,180.00,35.84
852,33.7889184,-84.3877696,282.00,11/28/2012 10:53:48 AM,40.191,0.041,180.00,33.28
853,33.7891744,-84.3877568,282.00,11/28/2012 10:53:52 AM,40.220,0.029,180.00,21.76
854,33.7894432,-84.3877696,282.00,11/28/2012 10:53:56 AM,40.250,0.031,176.00,34.63
855,33.7898176,-84.3878080,281.00,11/28/2012 10:54:00 AM,40.292,0.041,180.00,34.56
856,33.7902496,-84.3878080,282.00,11/28/2012 10:54:04 AM,40.340,0.047,180.00,44.80
857,33.7906048,-84.3878144,283.00,11/28/2012 10:54:08 AM,40.379,0.04,176.00,32.07
858,33.7909696,-84.3878848,283.00,11/28/2012 10:54:12 AM,40.420,0.042,171.00,41.46
859,33.7913632,-84.3878784,282.00,11/28/2012 10:54:16 AM,40.464,0.044,183.00,46.13
860,33.7918592,-84.3878272,279.00,11/28/2012 10:54:20 AM,40.519,0.056,187.00,70.92
861,33.7925024,-84.3878080,279.00,11/28/2012 10:54:24 AM,40.591,0.072,178.00,64.04
862,33.7931488,-84.3878272,281.00,11/28/2012 10:54:28 AM,40.663,0.071,182.00,64.04
863,33.7936096,-84.3877248,284.00,11/28/2012 10:54:32 AM,40.716,0.053,209.00,43.90
864,33.7940800,-84.3877184,286.00,11/28/2012 10:54:36 AM,40.768,0.053,177.00,46.13
865,33.7946688,-84.3879104,287.00,11/28/2012 10:54:40 AM,40.836,0.068,159.00,54.67
866,33.7951232,-84.3883072,288.00,11/28/2012 10:54:44 AM,40.899,0.062,139.00,57.97
867,33.7955168,-84.3888576,289.00,11/28/2012 10:54:48 AM,40.966,0.067,123.00,58.47
868,33.7957664,-84.3895104,289.00,11/28/2012 10:54:52 AM,41.033,0.066,102.00,60.93
869,33.7958080,-84.3902848,290.00,11/28/2012 10:54:56 AM,41.105,0.072,92.00,63.88
870,33.7957792,-84.3910848,281.00,11/28/2012 10:55:00 AM,41.179,0.073,89.00,65.97
871,33.7958592,-84.3918656,279.00,11/28/2012 10:55:04 AM,41.252,0.073,105.00,63.91
872,33.7962464,-84.3924928,273.00,11/28/2012 10:55:08 AM,41.325,0.072,135.00,65.69
873,33.7968448,-84.3928576,269.00,11/28/2012 10:55:12 AM,41.400,0.076,166.00,71.19
874,33.7975200,-84.3928192,267.00,11/28/2012 10:55:16 AM,41.476,0.077,196.00,70.50
875,33.7981536,-84.3924480,264.00,11/28/2012 10:55:20 AM,41.555,0.079,210.00,72.41
876,33.7987328,-84.3919168,261.00,11/28/2012 10:55:24 AM,41.636,0.081,220.00,72.25
877,33.7992896,-84.3912704,260.00,11/28/2012 10:55:28 AM,41.722,0.087,231.00,81.83
878,33.7996864,-84.3904704,256.00,11/28/2012 10:55:32 AM,41.809,0.087,248.00,80.55
879,33.8000704,-84.3895936,254.00,11/28/2012 10:55:36 AM,41.900,0.091,242.00,84.38
880,33.8004352,-84.3886784,251.00,11/28/2012 10:55:40 AM,41.994,0.094,246.00,84.03
881,33.8008064,-84.3877696,249.00,11/28/2012 10:55:44 AM,42.088,0.094,244.00,82.64
882,33.8012384,-84.3868992,247.00,11/28/2012 10:55:48 AM,42.181,0.095,235.00,85.41
883,33.8017472,-84.3861184,245.00,11/28/2012 10:55:52 AM,42.273,0.091,230.00,81.00
884,33.8023008,-84.3853760,241.00,11/28/2012 10:55:56 AM,42.365,0.093,226.00,85.29
885,33.8028608,-84.3846464,239.00,11/28/2012 10:56:00 AM,42.457,0.092,227.00,81.11
886,33.8034400,-84.3839104,238.00,11/28/2012 10:56:04 AM,42.551,0.093,228.00,85.97
887,33.8040320,-84.3831872,240.00,11/28/2012 10:56:08 AM,42.644,0.093,224.00,83.18
888,33.8046112,-84.3824896,241.00,11/28/2012 10:56:12 AM,42.736,0.091,224.00,82.26
889,33.8051712,-84.3817728,244.00,11/28/2012 10:56:16 AM,42.827,0.091,232.00,81.03
890,33.8056608,-84.3809920,246.00,11/28/2012 10:56:20 AM,42.917,0.091,237.00,80.80
891,33.8060384,-84.3801088,246.00,11/28/2012 10:56:24 AM,43.009,0.091,244.00,82.64
892,33.8063808,-84.3792128,246.00,11/28/2012 10:56:28 AM,43.100,0.09,246.00,84.02
893,33.8067904,-84.3783744,246.00,11/28/2012 10:56:32 AM,43.190,0.09,234.00,81.19
894,33.8073120,-84.3776064,245.00,11/28/2012 10:56:36 AM,43.282,0.093,228.00,82.68
895,33.8079104,-84.3769088,245.00,11/28/2012 10:56:40 AM,43.374,0.092,223.00,84.11
896,33.8085376,-84.3762304,246.00,11/28/2012 10:56:44 AM,43.468,0.094,223.00,81.72
897,33.8091328,-84.3755264,248.00,11/28/2012 10:56:48 AM,43.561,0.092,224.00,83.18
898,33.8097280,-84.3747776,250.00,11/28/2012 10:56:52 AM,43.656,0.095,227.00,87.71
899,33.8102304,-84.3738944,250.00,11/28/2012 10:56:56 AM,43.755,0.098,240.00,90.57
900,33.8105696,-84.3728768,251.00,11/28/2012 10:57:00 AM,43.857,0.102,254.00,92.94
901,33.8108416,-84.3718080,252.00,11/28/2012 10:57:04 AM,43.960,0.103,253.00,93.30
902,33.8111520,-84.3707712,255.00,11/28/2012 10:57:08 AM,44.062,0.101,249.00,91.37
903,33.8115040,-84.3697920,257.00,11/28/2012 10:57:12 AM,44.160,0.099,246.00,88.42
904,33.8118816,-84.3688512,256.00,11/28/2012 10:57:16 AM,44.257,0.096,243.00,85.67
905,33.8122816,-84.3679808,256.00,11/28/2012 10:57:20 AM,44.349,0.092,240.00,81.28
906,33.8127296,-84.3671104,254.00,11/28/2012 10:57:24 AM,44.443,0.094,238.00,87.56
907,33.8132128,-84.3662848,254.00,11/28/2012 10:57:28 AM,44.537,0.094,235.00,85.40
908,33.8137344,-84.3654912,254.00,11/28/2012 10:57:32 AM,44.630,0.094,231.00,85.08
909,33.8143008,-84.3647232,254.00,11/28/2012 10:57:36 AM,44.725,0.095,229.00,87.56
910,33.8149056,-84.3639808,253.00,11/28/2012 10:57:40 AM,44.821,0.096,225.00,87.07
911,33.8155488,-84.3632832,251.00,11/28/2012 10:57:44 AM,44.917,0.096,220.00,88.89
912,33.8162112,-84.3626112,250.00,11/28/2012 10:57:48 AM,45.013,0.096,219.00,85.20
913,33.8169088,-84.3619776,246.00,11/28/2012 10:57:52 AM,45.110,0.097,216.00,86.97
914,33.8176416,-84.3613952,244.00,11/28/2012 10:57:56 AM,45.208,0.097,213.00,86.68
915,33.8184128,-84.3608768,246.00,11/28/2012 10:58:00 AM,45.306,0.097,207.00,87.92
916,33.8191808,-84.3603776,251.00,11/28/2012 10:58:04 AM,45.403,0.096,208.00,86.79
917,33.8199360,-84.3598656,255.00,11/28/2012 10:58:08 AM,45.500,0.096,208.00,85.66
918,33.8206816,-84.3593472,257.00,11/28/2012 10:58:12 AM,45.595,0.096,212.00,84.46
919,33.8213728,-84.3586880,254.00,11/28/2012 10:58:16 AM,45.693,0.098,223.00,90.75
920,33.8219712,-84.3578880,251.00,11/28/2012 10:58:20 AM,45.793,0.099,231.00,89.99
921,33.8224320,-84.3569344,251.00,11/28/2012 10:58:24 AM,45.895,0.103,243.00,93.09
922,33.8227808,-84.3559360,251.00,11/28/2012 10:58:28 AM,45.995,0.1,250.00,88.02
923,33.8230080,-84.3549248,255.00,11/28/2012 10:58:32 AM,46.092,0.097,257.00,87.22
924,33.8231936,-84.3539136,256.00,11/28/2012 10:58:36 AM,46.187,0.096,257.00,87.22
925,33.8234016,-84.3528768,256.00,11/28/2012 10:58:40 AM,46.286,0.098,255.00,90.20
926,33.8236736,-84.3518016,255.00,11/28/2012 10:58:44 AM,46.390,0.104,251.00,96.48
927,33.8240384,-84.3507264,253.00,11/28/2012 10:58:48 AM,46.497,0.108,246.00,95.81
928,33.8244864,-84.3496576,251.00,11/28/2012 10:58:52 AM,46.607,0.111,241.00,99.23
929,33.8249984,-84.3486272,250.00,11/28/2012 10:58:56 AM,46.718,0.11,238.00,98.16
930,33.8255008,-84.3476160,252.00,11/28/2012 10:59:00 AM,46.827,0.109,240.00,98.00
931,33.8259744,-84.3466752,255.00,11/28/2012 10:59:04 AM,46.928,0.102,238.00,88.23
932,33.8264672,-84.3457920,259.00,11/28/2012 10:59:08 AM,47.027,0.098,233.00,87.64
933,33.8270080,-84.3449856,261.00,11/28/2012 10:59:12 AM,47.122,0.096,230.00,85.89
934,33.8276032,-84.3442304,263.00,11/28/2012 10:59:16 AM,47.219,0.097,226.00,88.58
935,33.8282208,-84.3434688,261.00,11/28/2012 10:59:20 AM,47.317,0.099,226.00,91.89
936,33.8288064,-84.3426112,260.00,11/28/2012 10:59:24 AM,47.419,0.103,236.00,92.83
937,33.8293024,-84.3416448,256.00,11/28/2012 10:59:28 AM,47.524,0.105,240.00,93.67
938,33.8297536,-84.3406080,254.00,11/28/2012 10:59:32 AM,47.632,0.108,243.00,95.56
939,33.8302080,-84.3395840,255.00,11/28/2012 10:59:36 AM,47.740,0.107,241.00,94.89
940,33.8306464,-84.3385856,258.00,11/28/2012 10:59:40 AM,47.844,0.105,241.00,92.40
941,33.8310688,-84.3376064,260.00,11/28/2012 10:59:44 AM,47.946,0.102,243.00,90.60
942,33.8314880,-84.3366464,261.00,11/28/2012 10:59:48 AM,48.046,0.1,243.00,90.60
943,33.8319200,-84.3356736,260.00,11/28/2012 10:59:52 AM,48.148,0.101,242.00,91.79
944,33.8323584,-84.3346560,259.00,11/28/2012 10:59:56 AM,48.253,0.106,242.00,96.14
945,33.8328160,-84.3336320,258.00,11/28/2012 11:00:00 AM,48.361,0.107,242.00,96.14
946,33.8332704,-84.3325888,259.00,11/28/2012 11:00:04 AM,48.470,0.109,243.00,95.55
947,33.8337120,-84.3315712,261.00,11/28/2012 11:00:08 AM,48.575,0.105,244.00,94.98
948,33.8341472,-84.3305792,263.00,11/28/2012 11:00:12 AM,48.679,0.103,244.00,94.98
949,33.8345824,-84.3296000,263.00,11/28/2012 11:00:16 AM,48.782,0.102,242.00,93.66
950,33.8350176,-84.3286144,263.00,11/28/2012 11:00:20 AM,48.885,0.103,242.00,91.79
951,33.8354528,-84.3276416,264.00,11/28/2012 11:00:24 AM,48.987,0.101,241.00,89.92
952,33.8359264,-84.3266880,263.00,11/28/2012 11:00:28 AM,49.089,0.104,238.00,93.19
953,33.8364256,-84.3257344,262.00,11/28/2012 11:00:32 AM,49.193,0.105,238.00,93.19
954,33.8369216,-84.3247744,265.00,11/28/2012 11:00:36 AM,49.298,0.104,238.00,93.19
955,33.8374016,-84.3238400,267.00,11/28/2012 11:00:40 AM,49.399,0.103,238.00,92.51
956,33.8378688,-84.3229376,269.00,11/28/2012 11:00:44 AM,49.497,0.099,237.00,85.74
957,33.8383232,-84.3220672,272.00,11/28/2012 11:00:48 AM,49.592,0.094,237.00,83.26
958,33.8387552,-84.3212224,274.00,11/28/2012 11:00:52 AM,49.684,0.092,240.00,81.26
959,33.8391456,-84.3203520,274.00,11/28/2012 11:00:56 AM,49.775,0.092,243.00,81.28
960,33.8394432,-84.3194432,274.00,11/28/2012 11:01:00 AM,49.865,0.089,252.00,80.72
961,33.8396576,-84.3185472,274.00,11/28/2012 11:01:04 AM,49.951,0.087,257.00,76.27
962,33.8397632,-84.3177024,273.00,11/28/2012 11:01:08 AM,50.030,0.079,265.00,68.35
963,33.8398144,-84.3168960,273.00,11/28/2012 11:01:12 AM,50.105,0.074,266.00,66.12
964,33.8398464,-84.3161152,272.00,11/28/2012 11:01:16 AM,50.177,0.072,268.00,65.97
965,33.8398784,-84.3154240,269.00,11/28/2012 11:01:20 AM,50.241,0.064,267.00,51.10
966,33.8398848,-84.3149120,268.00,11/28/2012 11:01:24 AM,50.288,0.047,272.00,31.92
967,33.8398944,-84.3145472,266.00,11/28/2012 11:01:28 AM,50.322,0.034,270.00,27.64
968,33.8399008,-84.3141504,264.00,11/28/2012 11:01:32 AM,50.359,0.036,270.00,31.90
969,33.8398944,-84.3137408,262.00,11/28/2012 11:01:36 AM,50.396,0.038,272.00,38.30
970,33.8399136,-84.3132928,259.00,11/28/2012 11:01:40 AM,50.438,0.042,264.00,36.35
971,33.8400000,-84.3129728,261.00,11/28/2012 11:01:44 AM,50.469,0.031,242.00,24.19
972,33.8401792,-84.3128896,261.00,11/28/2012 11:01:48 AM,50.492,0.022,189.00,14.24
973,33.8402784,-84.3129024,259.00,11/28/2012 11:01:52 AM,50.503,0.01,174.00,19.32
974,33.8403840,-84.3129472,257.00,11/28/2012 11:01:56 AM,50.516,0.014,140.00,3.33
975,33.8404800,-84.3129600,253.00,11/28/2012 11:02:01 AM,50.527,0.012,180.00,7.68
976,33.8405472,-84.3129984,246.00,11/28/2012 11:02:06 AM,50.536,0.008,180.00,5.12
977,33.8406272,-84.3130112,241.00,11/28/2012 11:02:12 AM,50.545,0.009,157.00,5.54
978,33.8405792,-84.3130816,216.00,11/28/2012 11:02:21 AM,50.555,0.01,59.00,7.45
979,33.8405280,-84.3131008,196.00,11/28/2012 11:02:25 AM,50.561,0.006,29.00,4.39
980,33.8405344,-84.3132224,191.00,11/28/2012 11:02:29 AM,50.573,0.012,93.00,25.55
981,33.8406880,-84.3134208,235.00,11/28/2012 11:02:33 AM,50.599,0.026,148.00,36.20
982,33.8411328,-84.3136192,247.00,11/28/2012 11:02:37 AM,50.652,0.053,158.00,40.00
983,33.8415072,-84.3137664,248.00,11/28/2012 11:02:41 AM,50.696,0.043,162.00,40.47
984,33.8418880,-84.3139392,250.00,11/28/2012 11:02:45 AM,50.741,0.045,160.00,43.58
985,33.8423008,-84.3141248,253.00,11/28/2012 11:02:49 AM,50.790,0.048,160.00,43.58
986,33.8427232,-84.3143104,255.00,11/28/2012 11:02:53 AM,50.840,0.05,164.00,45.35
987,33.8431552,-84.3145216,257.00,11/28/2012 11:02:57 AM,50.892,0.052,158.00,45.54
988,33.8435808,-84.3147200,259.00,11/28/2012 11:03:01 AM,50.943,0.05,157.00,44.36
989,33.8440256,-84.3148800,260.00,11/28/2012 11:03:05 AM,50.994,0.052,164.00,45.35
990,33.8444672,-84.3150656,265.00,11/28/2012 11:03:09 AM,51.047,0.053,156.00,46.38
991,33.8449472,-84.3152064,268.00,11/28/2012 11:03:13 AM,51.102,0.056,178.00,56.36
992,33.8455200,-84.3152512,267.00,11/28/2012 11:03:17 AM,51.166,0.064,173.00,55.41
993,33.8460832,-84.3153216,268.00,11/28/2012 11:03:21 AM,51.229,0.062,180.00,60.16
994,33.8466688,-84.3153664,268.00,11/28/2012 11:03:25 AM,51.295,0.065,176.00,57.76
995,33.8472320,-84.3154048,268.00,11/28/2012 11:03:29 AM,51.357,0.063,180.00,56.32
996,33.8477440,-84.3154304,267.00,11/28/2012 11:03:33 AM,51.414,0.057,177.00,44.85
997,33.8483008,-84.3154176,269.00,11/28/2012 11:03:37 AM,51.476,0.063,180.00,57.60
998,33.8488896,-84.3154176,272.00,11/28/2012 11:03:41 AM,51.542,0.066,180.00,60.16
999,33.8495072,-84.3154176,275.00,11/28/2012 11:03:45 AM,51.610,0.068,180.00,64.01
1000,33.8501440,-84.3153920,277.00,11/28/2012 11:03:49 AM,51.681,0.07,184.00,60.31
1001,33.8507616,-84.3152832,279.00,11/28/2012 11:03:53 AM,51.751,0.069,190.00,62.36
1002,33.8513376,-84.3150656,283.00,11/28/2012 11:03:57 AM,51.818,0.067,198.00,60.70
1003,33.8519520,-84.3147840,287.00,11/28/2012 11:04:01 AM,51.891,0.073,199.00,63.81
1004,33.8525632,-84.3145216,290.00,11/28/2012 11:04:05 AM,51.963,0.072,201.00,65.75
1005,33.8531456,-84.3142336,294.00,11/28/2012 11:04:09 AM,52.033,0.07,204.00,63.00
1006,33.8537344,-84.3139328,297.00,11/28/2012 11:04:13 AM,52.104,0.072,204.00,63.00
1007,33.8542784,-84.3135744,298.00,11/28/2012 11:04:17 AM,52.173,0.069,212.00,64.71
1008,33.8547008,-84.3130880,300.00,11/28/2012 11:04:21 AM,52.238,0.065,227.00,54.86
1009,33.8551456,-84.3126592,301.00,11/28/2012 11:04:25 AM,52.301,0.063,216.00,57.28
1010,33.8556736,-84.3124288,300.00,11/28/2012 11:04:29 AM,52.365,0.063,195.00,66.23
1011,33.8562432,-84.3122304,300.00,11/28/2012 11:04:33 AM,52.431,0.066,198.00,60.70
1012,33.8567840,-84.3120256,299.00,11/28/2012 11:04:37 AM,52.494,0.063,197.00,52.10
1013,33.8572224,-84.3119040,299.00,11/28/2012 11:04:41 AM,52.544,0.05,197.00,36.16
1014,33.8575072,-84.3118656,298.00,11/28/2012 11:04:45 AM,52.576,0.032,185.00,25.69
1015,33.8576352,-84.3118528,297.00,11/28/2012 11:04:49 AM,52.590,0.015,180.00,8.96
1016,33.8576768,-84.3118528,296.00,11/28/2012 11:04:53 AM,52.595,0.005,180.00,2.56
1017,33.8576864,-84.3118336,295.00,11/28/2012 11:06:08 AM,52.604,0.009,180.00,11.52
1018,33.8578848,-84.3118272,295.00,11/28/2012 11:06:12 AM,52.626,0.022,180.00,24.32
1019,33.8582016,-84.3118080,295.00,11/28/2012 11:06:16 AM,52.661,0.035,183.00,37.18
1020,33.8586208,-84.3117056,295.00,11/28/2012 11:06:20 AM,52.709,0.048,193.00,46.05
1021,33.8590496,-84.3114752,295.00,11/28/2012 11:06:24 AM,52.761,0.051,209.00,48.28
1022,33.8594688,-84.3111168,295.00,11/28/2012 11:06:28 AM,52.818,0.056,218.00,51.91
1023,33.8599168,-84.3107136,295.00,11/28/2012 11:06:32 AM,52.881,0.062,218.00,58.57
1024,33.8603808,-84.3102976,297.00,11/28/2012 11:06:36 AM,52.945,0.064,216.00,58.31
1025,33.8608832,-84.3099264,299.00,11/28/2012 11:06:40 AM,53.010,0.066,210.00,60.34
1026,33.8614016,-84.3096768,301.00,11/28/2012 11:06:44 AM,53.073,0.062,198.00,53.95
1027,33.8618912,-84.3095424,301.00,11/28/2012 11:06:48 AM,53.128,0.056,190.00,46.86
1028,33.8623776,-84.3094336,300.00,11/28/2012 11:06:52 AM,53.183,0.055,192.00,49.79
1029,33.8629120,-84.3093568,299.00,11/28/2012 11:06:56 AM,53.243,0.059,184.00,55.21
1030,33.8634848,-84.3093504,298.00,11/28/2012 11:07:00 AM,53.307,0.064,180.00,58.88
1031,33.8640512,-84.3093568,298.00,11/28/2012 11:07:04 AM,53.370,0.063,180.00,55.04
1032,33.8645280,-84.3093696,299.00,11/28/2012 11:07:08 AM,53.423,0.054,180.00,42.24
1033,33.8649760,-84.3093824,299.00,11/28/2012 11:07:12 AM,53.473,0.05,180.00,46.08
1034,33.8654752,-84.3093824,296.00,11/28/2012 11:07:16 AM,53.528,0.057,182.00,52.53
1035,33.8660480,-84.3093888,294.00,11/28/2012 11:07:20 AM,53.592,0.064,180.00,60.16
1036,33.8666880,-84.3093952,292.00,11/28/2012 11:07:24 AM,53.663,0.071,180.00,65.29
1037,33.8673376,-84.3094016,292.00,11/28/2012 11:07:28 AM,53.735,0.072,180.00,62.73
1038,33.8679648,-84.3094016,295.00,11/28/2012 11:07:32 AM,53.805,0.07,180.00,60.16
1039,33.8685792,-84.3094080,298.00,11/28/2012 11:07:36 AM,53.873,0.067,178.00,58.92
1040,33.8691648,-84.3094080,300.00,11/28/2012 11:07:40 AM,53.938,0.065,180.00,58.88
1041,33.8697440,-84.3094208,299.00,11/28/2012 11:07:44 AM,54.003,0.065,180.00,56.32
1042,33.8703200,-84.3094272,298.00,11/28/2012 11:07:48 AM,54.067,0.064,178.00,57.64
1043,33.8708992,-84.3094272,295.00,11/28/2012 11:07:52 AM,54.131,0.064,180.00,58.88
1044,33.8714816,-84.3094208,295.00,11/28/2012 11:07:56 AM,54.196,0.065,184.00,56.48
1045,33.8720896,-84.3093888,296.00,11/28/2012 11:08:00 AM,54.263,0.067,182.00,62.76
1046,33.8727104,-84.3093888,298.00,11/28/2012 11:08:04 AM,54.332,0.068,180.00,62.73
1047,33.8733280,-84.3094016,298.00,11/28/2012 11:08:08 AM,54.401,0.068,180.00,58.88
1048,33.8739200,-84.3093952,301.00,11/28/2012 11:08:12 AM,54.467,0.066,182.00,57.64
1049,33.8745120,-84.3093888,304.00,11/28/2012 11:08:16 AM,54.533,0.066,180.00,57.60
1050,33.8750912,-84.3093888,307.00,11/28/2012 11:08:20 AM,54.597,0.065,182.00,56.36
1051,33.8756512,-84.3093888,307.00,11/28/2012 11:08:24 AM,54.659,0.062,182.00,55.09
1052,33.8762176,-84.3093824,307.00,11/28/2012 11:08:28 AM,54.722,0.064,182.00,56.36
1053,33.8768224,-84.3093824,306.00,11/28/2012 11:08:32 AM,54.789,0.068,180.00,64.01
1054,33.8774592,-84.3093824,307.00,11/28/2012 11:08:36 AM,54.860,0.071,180.00,64.01
1055,33.8780800,-84.3093888,309.00,11/28/2012 11:08:40 AM,54.929,0.068,180.00,61.44
1056,33.8786720,-84.3093952,305.00,11/28/2012 11:08:44 AM,54.995,0.065,180.00,58.88
1057,33.8792864,-84.3093952,302.00,11/28/2012 11:08:48 AM,55.063,0.068,180.00,61.44
1058,33.8799296,-84.3094080,299.00,11/28/2012 11:08:52 AM,55.135,0.071,180.00,66.57
1059,33.8805856,-84.3094272,297.00,11/28/2012 11:08:56 AM,55.208,0.073,180.00,67.85
1060,33.8812640,-84.3094336,299.00,11/28/2012 11:09:00 AM,55.283,0.075,178.00,67.88
1061,33.8818880,-84.3094464,302.00,11/28/2012 11:09:04 AM,55.353,0.07,180.00,60.16
1062,33.8824832,-84.3094528,306.00,11/28/2012 11:09:08 AM,55.419,0.066,180.00,58.88
1063,33.8830912,-84.3094656,309.00,11/28/2012 11:09:12 AM,55.486,0.068,180.00,61.44
1064,33.8836896,-84.3094784,312.00,11/28/2012 11:09:16 AM,55.553,0.066,178.00,61.48
1065,33.8842240,-84.3095552,315.00,11/28/2012 11:09:20 AM,55.613,0.06,167.00,48.54
1066,33.8846144,-84.3096896,319.00,11/28/2012 11:09:24 AM,55.658,0.044,167.00,36.84
1067,33.8848800,-84.3098048,321.00,11/28/2012 11:09:28 AM,55.689,0.031,159.00,23.36
1068,33.8850112,-84.3099008,321.00,11/28/2012 11:09:32 AM,55.706,0.017,146.00,15.37
1069,33.8850752,-84.3099520,322.00,11/28/2012 11:09:36 AM,55.715,0.01,162.00,6.74
1070,33.8851296,-84.3099904,324.00,11/28/2012 11:09:40 AM,55.722,0.006,151.00,4.39
1071,33.8851712,-84.3099968,324.00,11/28/2012 11:09:44 AM,55.727,0.005,151.00,4.39
1072,33.8851936,-84.3099904,323.00,11/28/2012 11:09:49 AM,55.730,0.003,180.00,3.84
1073,33.8852384,-84.3100224,323.00,11/28/2012 11:10:26 AM,55.736,0.006,145.00,11.00
1074,33.8853920,-84.3101440,324.00,11/28/2012 11:10:30 AM,55.756,0.021,148.00,24.13
1075,33.8856128,-84.3103168,325.00,11/28/2012 11:10:34 AM,55.786,0.028,145.00,29.68
1076,33.8858944,-84.3105472,326.00,11/28/2012 11:10:38 AM,55.823,0.038,143.00,38.61
1077,33.8862464,-84.3108224,327.00,11/28/2012 11:10:42 AM,55.870,0.047,148.00,43.87
1078,33.8866112,-84.3111040,326.00,11/28/2012 11:10:46 AM,55.918,0.049,147.00,42.79
1079,33.8869920,-84.3113984,323.00,11/28/2012 11:10:50 AM,55.969,0.051,149.00,46.06
1080,33.8874080,-84.3117312,319.00,11/28/2012 11:10:54 AM,56.024,0.055,147.00,50.48
1081,33.8878624,-84.3120832,314.00,11/28/2012 11:10:58 AM,56.084,0.061,146.00,57.09
1082,33.8882912,-84.3124096,310.00,11/28/2012 11:11:02 AM,56.141,0.057,147.00,47.17
1083,33.8886336,-84.3126784,307.00,11/28/2012 11:11:06 AM,56.186,0.044,145.00,37.36
1084,33.8888352,-84.3128448,308.00,11/28/2012 11:11:10 AM,56.213,0.027,143.00,17.64
1085,33.8889632,-84.3128768,308.00,11/28/2012 11:11:14 AM,56.228,0.015,188.00,15.51
1086,33.8891360,-84.3126656,308.00,11/28/2012 11:11:18 AM,56.256,0.027,231.00,30.25
1087,33.8893920,-84.3123520,309.00,11/28/2012 11:11:22 AM,56.296,0.04,228.00,40.10
1088,33.8897024,-84.3119744,309.00,11/28/2012 11:11:26 AM,56.345,0.048,228.00,48.26
1089,33.8900672,-84.3115328,309.00,11/28/2012 11:11:30 AM,56.403,0.058,222.00,51.29
